id,per_square_meter_price
COL_351213,112131.19216189967
COL_351274,53230.8192896487
COL_351380,27405.922004089447
COL_351688,43055.21054814967
COL_351715,46976.447079670455
COL_351762,57581.56922295123
COL_351901,48107.08472848468
COL_352368,188720.69486539232
COL_352392,41595.07198757556
COL_352397,57662.83205146643
COL_352422,160705.3715473397
COL_352637,31488.12345322811
COL_352991,50190.296401976186
COL_353024,87776.23509386083
COL_353028,46314.00559221063
COL_353059,35478.27489665583
COL_353225,81790.98527902715
COL_353243,32901.03672219807
COL_353323,37287.92546542054
COL_353376,35526.83538864396
COL_353452,51291.49551291243
COL_353740,44527.18960155293
COL_353741,38982.79999065591
COL_353798,48767.23549604866
COL_353848,47930.02783668112
COL_353860,41316.27825518614
COL_354005,72160.55483324455
COL_354013,46324.18521884568
COL_354017,35825.10897840112
COL_354058,92034.04510005232
COL_354370,50997.084921444
COL_354379,51375.86303059761
COL_354384,27905.716967004217
COL_354401,54822.76703338009
COL_354414,63587.81506176108
COL_354422,55420.698779473656
COL_354535,35280.11186751707
COL_354630,51473.960233858175
COL_354696,43261.08826964117
COL_354775,57236.89245782642
COL_354795,43621.2441060439
COL_355174,42829.36605257622
COL_355178,33659.721912508016
COL_355241,496777.95934170566
COL_355242,66361.03804686904
COL_355332,57822.67560461376
COL_355356,50848.86201311002
COL_355412,65048.014785827225
COL_355457,32805.147132782535
COL_355532,42384.77329166299
COL_355579,149035.65953718638
COL_355627,53891.712644663196
COL_355640,97215.9673020518
COL_355642,51200.38714804161
COL_355643,44171.73917684126
COL_355644,60655.13628750499
COL_355702,73851.9356473051
COL_355851,33107.425284571014
COL_355942,42597.70395164438
COL_355991,66809.30961470745
COL_356015,38339.26940995079
COL_356199,90489.22215011872
COL_356201,66551.7940352229
COL_356441,301717.5258035898
COL_356469,32517.45682243396
COL_356497,51554.9394428414
COL_356528,97327.11915314867
COL_356531,43803.253400371716
COL_356616,44904.738599423865
COL_356638,51396.81668222974
COL_356826,73589.60376227551
COL_356832,58729.18539854953
COL_356954,50225.68906997448
COL_356964,16854.163195011533
COL_356974,32966.680833289305
COL_356984,23257.2224737935
COL_356999,37756.306574949886
COL_357040,83044.66143311119
COL_357043,42428.895594871276
COL_357044,32757.391276378716
COL_357159,65447.839841731955
COL_357177,66440.12593960705
COL_357179,67385.24063722814
COL_357180,85917.85331759855
COL_357214,40559.639360194225
COL_357243,63706.54016109284
COL_357294,223138.51068587106
COL_357296,65046.458564393266
COL_357328,30274.807083390497
COL_357329,28503.95446972346
COL_357331,28848.362497171285
COL_357591,46617.69550426466
COL_357674,55405.38815603622
COL_357819,56069.91470670074
COL_357939,64218.98408622788
COL_357974,49607.30734610389
COL_358084,42549.08527575764
COL_358132,40941.81309723106
COL_358232,34838.81614064236
COL_358276,43365.63878483503
COL_358345,96041.98831455517
COL_358346,88986.32001788469
COL_358399,222093.5934559364
COL_358409,53638.9041106808
COL_358650,57663.87231864499
COL_358680,85057.51377139713
COL_358681,61085.46015139931
COL_358684,37527.22571252739
COL_358785,39736.74407331287
COL_358809,45918.00524182282
COL_358838,41080.26153839003
COL_358860,41996.40174461591
COL_358903,22819.55492389331
COL_358918,57181.84163346015
COL_358919,47397.55673425346
COL_359017,145258.8750505782
COL_359184,104969.12464625445
COL_359231,41808.96282777732
COL_359287,100503.86104608016
COL_359445,35444.94223642827
COL_359491,48036.43901088832
COL_359659,64573.05740692215
COL_359709,30870.32166788805
COL_359737,81547.16561232298
COL_359790,46712.588032046886
COL_359919,49863.26121603649
COL_359952,39530.961546430466
COL_359998,45075.62534492971
COL_360122,71969.30721493166
COL_360130,47774.472534851666
COL_360208,38796.29218177915
COL_360271,46595.919866192635
COL_360276,48461.77053898762
COL_360277,70212.53642300249
COL_360356,43323.22885708885
COL_360445,58552.96876776949
COL_360564,38131.52424309819
COL_360668,41201.78206411394
COL_360703,61293.65893395292
COL_360822,50152.682395496624
COL_361154,49883.09338665647
COL_361255,167194.57679340185
COL_361394,43261.7283239177
COL_361459,47364.70194118866
COL_361605,143942.4528443341
COL_361689,37185.29535714681
COL_361827,42818.356499794536
COL_361842,57349.71389439033
COL_361905,136736.51006259827
COL_361973,195106.99900427222
COL_362013,147935.20923433272
COL_362046,29852.75653391179
COL_362150,50691.76078464385
COL_362151,48541.51386948338
COL_362152,40929.668676377565
COL_362153,39434.66715602742
COL_362154,36962.757343043304
COL_362229,37339.13002871799
COL_362246,131940.4108241693
COL_362248,225587.15132679365
COL_362262,40581.758947206814
COL_362294,253893.13188235345
COL_362348,43967.61735594833
COL_362497,64020.30216718268
COL_362498,73029.74867929128
COL_362499,48365.94973886047
COL_362500,53910.63974628433
COL_362501,49394.268449235744
COL_362502,42426.551154260975
COL_362503,36350.5693218097
COL_362504,56708.12628311759
COL_362505,52860.31284770739
COL_362506,56957.358547518415
COL_362507,51959.33206747683
COL_362508,57150.47745532175
COL_362583,49119.03460316403
COL_362707,44938.56749032214
COL_362717,40049.10968368687
COL_362999,41849.626881142314
COL_363073,39317.433719955494
COL_363180,45089.73469795601
COL_363332,29671.83771400185
COL_363375,34427.64693731341
COL_363376,52766.41790157487
COL_363408,56622.523849794845
COL_363479,43116.08335838749
COL_363480,69021.36800082434
COL_363826,51502.716187434824
COL_363911,42931.84895395722
COL_364047,65060.59237290011
COL_364051,40494.830743865234
COL_364053,50958.30791310153
COL_364201,34420.039957159606
COL_364302,45280.06554040816
COL_364411,50060.88126266007
COL_364507,57619.231716221606
COL_364716,84045.82322469277
COL_364810,42382.71917549799
COL_364830,83354.02338146383
COL_364885,36838.34260943531
COL_364889,34356.18341585964
COL_364994,55848.43809330713
COL_365066,39488.58563576547
COL_365439,50957.7734755025
COL_365528,47177.62263235118
COL_365550,55042.59664980581
COL_365615,248888.46711991707
COL_365632,177955.03340898085
COL_365671,25484.185602703656
COL_365899,53608.66413310485
COL_365987,63768.347749391614
COL_366038,86984.85584879722
COL_366048,39412.208283299035
COL_366184,50064.29424274982
COL_366254,195471.09724014258
COL_366349,44408.26033673456
COL_366512,39461.60255821268
COL_366696,52217.078699927224
COL_366865,45209.55638302078
COL_367190,45575.75662065737
COL_367202,79144.65904316069
COL_367213,53917.26338216935
COL_367229,38776.45439287459
COL_367256,66959.54498410095
COL_367288,57760.322138051466
COL_367318,57543.40837406941
COL_367362,43071.58391701566
COL_367381,41065.160219535624
COL_367407,73305.20963102723
COL_367515,42068.67988350184
COL_367614,36567.707425852415
COL_367646,26923.443543676793
COL_367648,43890.02384082752
COL_367807,57638.56262589267
COL_367808,56640.72611796585
COL_367889,60537.93448507063
COL_367998,47818.19050219229
COL_368007,163368.6397172723
COL_368014,49206.22929676157
COL_368023,46440.243888977995
COL_368040,40503.027046549214
COL_368045,80068.23885121038
COL_368104,69654.5166307851
COL_368389,57585.56238175997
COL_368391,49277.067509266955
COL_368397,55366.32686307003
COL_368411,38353.21722126783
COL_368415,82345.27285246339
COL_368444,98437.5435909185
COL_368452,71878.92027794247
COL_368453,55009.80510443954
COL_368606,58394.366052686244
COL_368697,52587.177760214094
COL_368754,61203.05750880492
COL_368783,32198.21895191769
COL_368824,35997.59984333771
COL_368829,64216.125663819505
COL_369107,47373.06146386484
COL_369112,48995.77664579777
COL_369173,64939.42206636921
COL_369210,38933.784965652616
COL_369256,71754.48853435667
COL_369278,47468.62220448623
COL_369313,49931.0019631717
COL_369325,49558.51735219278
COL_369342,104182.7683717935
COL_369376,47868.71394805876
COL_369391,70951.52616328598
COL_369476,49321.49399998371
COL_369546,34323.036186400335
COL_369589,51231.810389605445
COL_369645,47757.22997512268
COL_369668,51835.34220586647
COL_369718,50779.50165061425
COL_369721,85575.82145868361
COL_369751,67915.42168148042
COL_369882,64298.65280110872
COL_369926,34807.9121559866
COL_370048,45449.86603782209
COL_370103,57131.144554618724
COL_370147,48833.968491245716
COL_370197,158215.0197237289
COL_370225,40914.53940380038
COL_370443,63257.46767525926
COL_370450,43266.49915891944
COL_370459,350487.8626219424
COL_370464,62781.241448719134
COL_370662,79530.38652144687
COL_370698,45248.182701829566
COL_370735,65485.21267412416
COL_370805,46836.329252474316
COL_370808,37718.962955147384
COL_370830,50582.58108122041
COL_370924,35910.126820957885
COL_371007,36777.30995454385
COL_371017,42746.933279212586
COL_371052,47487.5095918743
COL_371053,65471.77983658856
COL_371091,39751.81498478399
COL_371132,38258.60411992813
COL_371154,44004.544909204546
COL_371167,40723.57906290376
COL_371424,42224.92266339649
COL_371437,40346.09774028843
COL_371438,24044.327159322453
COL_371439,25461.6905808958
COL_371519,47654.491891341495
COL_371520,79321.95685271942
COL_371524,50117.08954858905
COL_371544,71171.34523694766
COL_371597,226687.8151642576
COL_371613,88133.06797013913
COL_371651,184516.69020961536
COL_371663,152012.49234237723
COL_371669,294751.1410158022
COL_371678,92054.59886480395
COL_371685,40530.477907094944
COL_371692,67300.08119610876
COL_371738,35779.41097652087
COL_371773,97457.02485668781
COL_371787,94015.11800610142
COL_372293,78423.23193478698
COL_372323,42449.08575890795
COL_372367,45210.19003736781
COL_372424,54502.36761606319
COL_372425,70405.50882590143
COL_372443,229267.27497560455
COL_372456,55016.736068451806
COL_372498,51385.301693919326
COL_372559,39261.58276094308
COL_372561,41128.26954698814
COL_372592,84389.56824034358
COL_372593,61227.246110749045
COL_372603,133376.3952189528
COL_372619,53622.98689336263
COL_372713,66903.5659733974
COL_372777,42955.76187867908
COL_372803,59529.314667087325
COL_372841,93921.89459496178
COL_372873,46849.43817890617
COL_372875,62784.160231976886
COL_372902,95360.03457975943
COL_372920,44360.85647920567
COL_372930,293847.6794567348
COL_372932,138530.62568655092
COL_372945,189929.80025940348
COL_372969,53746.80196460245
COL_373027,43482.08466128633
COL_373071,50674.152172395785
COL_373075,49443.9244510384
COL_373101,51616.28377193345
COL_373105,54581.948783781496
COL_373106,51820.89904741024
COL_373107,43602.3722033165
COL_373108,44585.954188337404
COL_373180,37799.81518612046
COL_373195,130753.25459972859
COL_373197,129501.02974509695
COL_373289,98785.61187184158
COL_373291,40508.676174661334
COL_373414,65288.026564062646
COL_373415,78114.47462483561
COL_373441,95332.12091091966
COL_373467,44501.336720789215
COL_373522,98411.24722608623
COL_373627,49688.04618400684
COL_373675,363516.6224066495
COL_373917,72683.77117071708
COL_373938,224467.95521734102
COL_374058,38356.12206000486
COL_374154,143638.0263110055
COL_374182,50997.69746264253
COL_374183,107950.85410660628
COL_374232,46427.0049525355
COL_374272,55768.463926978206
COL_374299,40542.85227899166
COL_374416,37150.26887505829
COL_374494,58775.77748508968
COL_374515,68050.14871247271
COL_374570,88720.03658525564
COL_374858,27500.886824250698
COL_374867,28116.48785431795
COL_374899,56861.912010944
COL_374955,53984.03604831845
COL_374975,61270.06089967714
COL_374997,37076.1436686164
COL_375026,45715.71298976751
COL_375033,40192.62137898929
COL_375103,40553.67346420141
COL_375118,38683.653234170604
COL_375119,52559.80094124527
COL_375120,41059.176344811465
COL_375121,35275.93784565953
COL_375183,47955.20264784766
COL_375452,60158.91991223382
COL_375463,87050.99743979759
COL_375672,35886.38831660941
COL_375673,35042.50434226889
COL_375716,301622.041275389
COL_375781,37405.144389543406
COL_375859,35610.370709434945
COL_375888,52871.90170672657
COL_375893,143479.5368289745
COL_375899,42387.805452234315
COL_376021,47903.50486479896
COL_376102,158333.1990718761
COL_376206,56917.15117075886
COL_376211,48796.452043285884
COL_376366,156938.35096485098
COL_376367,142267.8390651298
COL_376368,154505.8177010413
COL_376405,74683.8967589954
COL_376443,249169.27275350943
COL_376475,48498.74361854983
COL_376477,47560.586663064845
COL_376499,211230.97364643216
COL_376500,208263.53526254784
COL_376524,62613.0380544192
COL_376613,38965.332430464594
COL_376661,58781.464095043455
COL_376674,75083.90239675016
COL_376690,29225.067033841344
COL_376712,65883.54037388305
COL_376778,39577.359018790245
COL_376800,33478.30121073935
COL_376801,32247.498576182843
COL_377066,34184.071776253564
COL_377074,45978.45603189898
COL_377093,63492.78816247805
COL_377113,33121.981895582954
COL_377118,47890.134515632366
COL_377131,48501.29596823955
COL_377356,26636.690831659005
COL_377543,37466.12193801234
COL_377546,55113.36345652193
COL_377548,49081.24380638767
COL_377689,206662.99452826788
COL_377713,81229.67687084168
COL_377714,76259.4766628089
COL_377715,49052.95520572366
COL_377731,44785.57529019514
COL_377732,189322.55147215212
COL_377910,44581.1771013363
COL_377931,58044.92647170779
COL_377977,35807.215966767864
COL_378088,61323.03632377436
COL_378144,55674.55849225636
COL_378155,33573.79586487029
COL_378170,69013.42709328618
COL_378178,57527.347575052045
COL_378194,48860.668443453746
COL_378195,91280.82832364185
COL_378227,43530.11302143496
COL_378236,66387.59261324545
COL_378342,95948.81947302629
COL_378364,52222.10886135118
COL_378406,43934.5822698392
COL_378444,64780.485720576704
COL_378460,37912.38712690457
COL_378506,63736.85858591374
COL_378544,31239.168160875473
COL_378740,51416.34786746838
COL_378743,39673.32228333271
COL_378846,51410.838957642074
COL_378872,37955.789009591135
COL_378873,241475.64961112238
COL_378880,55736.34160906953
COL_378885,49114.59221362931
COL_378904,43716.767608304464
COL_378971,48801.14904022304
COL_378972,122769.47656333867
COL_379131,44895.96025995212
COL_379199,41249.72368996385
COL_379283,49232.512216360425
COL_379294,36695.43643224971
COL_379338,49603.74626937259
COL_379341,108287.76828300537
COL_379374,242321.10332610982
COL_379401,39343.5601293361
COL_379549,35904.67383104425
COL_379551,35026.15593259826
COL_379552,38205.166516236655
COL_379553,42093.3035646141
COL_379554,38886.81895027023
COL_379555,33660.86988289096
COL_379572,188016.71817134833
COL_379670,30511.19347928231
COL_379673,44356.84812350136
COL_379680,95973.81054240595
COL_379744,48118.71450269851
COL_379766,37807.21023454411
COL_379823,41251.312238523344
COL_379827,67205.51392745227
COL_379833,64543.662738575
COL_379915,31665.69449977575
COL_380084,47203.30628145269
COL_380212,64447.42512940713
COL_380276,79348.74758520816
COL_380379,42041.18990205284
COL_380404,55947.67883513357
COL_380433,45680.82147304476
COL_380581,52706.50531974276
COL_380583,57101.486778335224
COL_380584,67089.55108205462
COL_380676,98809.34121417254
COL_380727,140802.35628644837
COL_380729,30642.764612302606
COL_380779,43216.76693901442
COL_380849,42786.38257121218
COL_380889,37340.3977563956
COL_380920,34707.33294451405
COL_380981,29571.858452958673
COL_381005,76972.42282111864
COL_381044,41005.71238078636
COL_381093,36052.56784525531
COL_381129,46530.725897041775
COL_381130,73622.4565517052
COL_381131,80018.45181261192
COL_381133,82739.50950502917
COL_381134,68273.6554152376
COL_381135,74852.80659529076
COL_381189,43527.6163924304
COL_381190,78884.19131191715
COL_381202,28128.571020052157
COL_381203,36757.068326121895
COL_381204,34778.99167471041
COL_381231,35830.077167879615
COL_381295,34783.70056490417
COL_381296,32867.520377830486
COL_381371,37335.79814218282
COL_381445,50084.36811678382
COL_381470,42990.917050389806
COL_381567,74006.89757559694
COL_381672,44192.342831272945
COL_381741,35734.62226178911
COL_381885,59226.158023749085
COL_381909,50423.99703350161
COL_382242,56455.47664103784
COL_382342,81611.64326632845
COL_382345,66607.03903761573
COL_382539,54246.249893176595
COL_382709,43227.964677794174
COL_382788,41946.68160743171
COL_382792,115943.7362038065
COL_382995,54082.20692086106
COL_383020,57234.137046805234
COL_383043,43320.45679023066
COL_383046,42539.1207682117
COL_383264,226019.97139773838
COL_383272,53376.78309720328
COL_383299,44046.63943554524
COL_383308,40120.11912086075
COL_383393,53157.80815593832
COL_383454,79661.88768745287
COL_383480,52889.82992966233
COL_383482,47043.74074676218
COL_383558,77254.31217391964
COL_383684,81793.54422848193
COL_383726,35283.415222129246
COL_383773,101472.88728960027
COL_383810,73232.45117873099
COL_383855,57870.83366301525
COL_383866,56264.02820363115
COL_383966,43638.71368717567
COL_383981,32937.948956687746
COL_384006,43006.74973429176
COL_384016,47283.78126951167
COL_384022,46924.01216716485
COL_384106,97679.43635453549
COL_384116,208705.20379119544
COL_384222,257939.86654161208
COL_384231,50902.799964853315
COL_384295,61448.05196612955
COL_384325,58630.311545310935
COL_384362,47249.68127982727
COL_384398,44638.46289536601
COL_384499,52510.11870104263
COL_384636,93446.56202362798
COL_384650,33904.092481228196
COL_384670,64079.01111644793
COL_384718,54349.16843587139
COL_384720,229534.66201699423
COL_384721,220121.97148395175
COL_384722,251066.67961260077
COL_384723,216690.00137521172
COL_384724,217584.99052391454
COL_384725,223692.94603191025
COL_384726,219403.07704230893
COL_384727,216230.61951905894
COL_384730,31264.90259061471
COL_384743,45562.32808796418
COL_384801,57817.88120536979
COL_384841,131341.66561811755
COL_384884,53952.24422874108
COL_384916,37142.93594696728
COL_385075,51172.75762219704
COL_385133,67574.50549433456
COL_385148,78220.67111382942
COL_385149,82822.33685751635
COL_385150,93853.14191139844
COL_385159,66782.67160038384
COL_385204,103937.53051996068
COL_385211,31619.186921492335
COL_385220,70901.20039708914
COL_385264,50257.13973707399
COL_385312,43070.59748292893
COL_385327,63419.27918329112
COL_385345,58081.20930890459
COL_385371,50408.1774677358
COL_385388,34932.9392626459
COL_385489,32482.454850807444
COL_385511,35574.5845103191
COL_385541,182997.47856743936
COL_385575,105588.6325869359
COL_385576,75771.57782630034
COL_385683,49498.137650196804
COL_385739,27872.737977396282
COL_385814,44803.889117726896
COL_385828,265447.1583521153
COL_385939,36824.05998762466
COL_386160,90185.35976988035
COL_386195,87290.56792664484
COL_386279,49066.76471393916
COL_386331,46335.59508416569
COL_386767,39933.841131941386
COL_386784,81813.75758012563
COL_386857,37810.0378910039
COL_386871,72248.81082039306
COL_386878,75959.20537339833
COL_386926,49902.24734453476
COL_386954,53751.45395042366
COL_387107,53201.17848531276
COL_387125,29909.47399882239
COL_387135,92544.96845526165
COL_387155,60972.00458384712
COL_387163,61212.262826070844
COL_387211,50082.115815176556
COL_387222,42685.422411269574
COL_387276,29810.160616884477
COL_387277,49825.989948232585
COL_387280,47973.73611277933
COL_387304,51295.978850991465
COL_387357,41199.33262582777
COL_387381,47766.531994915444
COL_387425,113610.32530576884
COL_387426,123924.84197600017
COL_387452,150008.92814832006
COL_387541,177693.09939423195
COL_387600,34821.655409622355
COL_387837,42237.4501246592
COL_387921,43749.80571944
COL_387922,158625.25208082696
COL_387925,54880.494682955774
COL_387934,51041.74898110783
COL_387935,49202.23502108069
COL_387937,50830.69811943968
COL_387947,32910.98607677885
COL_387952,46858.65978544854
COL_388150,62282.26058020614
COL_388157,41282.785244136285
COL_388176,202069.3559594535
COL_388178,61533.33929486765
COL_388246,64656.57514370748
COL_388315,49580.03438229342
COL_388325,39564.52291305821
COL_388360,51175.275131430026
COL_388403,101987.30484366097
COL_388416,64211.65291170445
COL_388433,61551.98843098774
COL_388447,57290.99555617869
COL_388465,28364.713355865504
COL_388500,50688.222806100035
COL_388505,86130.20802184498
COL_388507,34824.95928824422
COL_388578,72934.58367876672
COL_388589,69307.1188777074
COL_388651,45030.90973531723
COL_388675,43084.368861197225
COL_388732,64760.46641572854
COL_388790,41260.313284993535
COL_388863,40606.40733096973
COL_388911,43862.45293494134
COL_388927,50661.369864120155
COL_388962,57192.80119248659
COL_388964,66058.3343957641
COL_389021,270724.6823275294
COL_389080,52649.79819449075
COL_389139,117137.0535180169
COL_389140,110416.82817805935
COL_389175,38521.403811848075
COL_389176,48154.621628949564
COL_389230,55716.84601982976
COL_389264,88669.31537796288
COL_389373,59728.7945044468
COL_389408,178291.4145319679
COL_389425,49368.04272252899
COL_389438,53970.78791355839
COL_389459,56794.39647360396
COL_389488,33622.80496326314
COL_389576,63925.64896405903
COL_389663,50252.126564804144
COL_389787,75517.86206628969
COL_389803,59945.57072641231
COL_389884,69171.41580106699
COL_389891,44893.86613468502
COL_389905,212344.08326557258
COL_390149,53738.11898614063
COL_390150,53185.61299506787
COL_390151,50888.94670548738
COL_390152,75060.82680140508
COL_390176,52753.92430999754
COL_390177,70409.81944440622
COL_390178,52343.76611477409
COL_390179,53478.87662443549
COL_390180,56531.609496720936
COL_390181,58083.37230116283
COL_390237,48385.331293384974
COL_390259,56791.468600823166
COL_390270,61669.204763095884
COL_390312,68556.58856300676
COL_390313,72783.8705329014
COL_390320,93702.72833630629
COL_390321,89155.228467476
COL_390322,96780.93086341294
COL_390390,45942.08592252679
COL_390394,38143.50483944291
COL_390447,45617.617647851366
COL_390474,47985.541336724724
COL_390485,51994.95421044305
COL_390656,51411.973298011275
COL_390675,69125.51843851502
COL_390720,54550.59396082678
COL_390759,41706.857289237465
COL_390760,50472.5463156092
COL_390761,172525.91094624123
COL_391004,50473.58409722692
COL_391012,59103.646347801754
COL_391064,241702.74388819942
COL_391101,44740.30408648007
COL_391115,59398.68343139022
COL_391171,39738.00649420387
COL_391285,64766.801586613576
COL_391330,50860.8914616345
COL_391418,48107.08472848468
COL_391464,45629.71063402116
COL_391466,37606.66684473815
COL_391556,39475.62603013802
COL_391648,23106.271746831833
COL_391650,34922.67588369644
COL_391754,40208.352396764385
COL_392218,86979.43284840861
COL_392243,56485.7351863059
COL_392279,35965.4089862366
COL_392303,40978.04799325828
COL_392497,49335.50862803952
COL_392554,41318.716109744055
COL_392663,42396.36267933206
COL_392737,33436.221769265685
COL_392878,42411.95994040764
COL_392908,38935.12238505493
COL_393015,73315.63819972538
COL_393045,48097.26413308602
COL_393092,64987.74601637547
COL_393145,39821.09528941041
COL_393278,56242.67094956011
COL_393287,31932.889503190872
COL_393363,44963.0803323195
COL_393454,223238.69590418803
COL_393463,34581.02601167708
COL_393493,62404.05336466512
COL_393543,170261.28636055428
COL_393581,46414.05216268006
COL_393625,43582.35116954333
COL_393647,43191.90593575094
COL_393648,51730.02640860634
COL_393761,39280.5035933137
COL_393770,154107.85593107314
COL_393784,290694.58870233723
COL_393830,98413.55170523585
COL_393834,105547.28198452143
COL_393843,77720.33779663197
COL_393924,34438.086115761136
COL_393930,46600.91790160359
COL_393931,42394.75070128693
COL_393953,51886.344560714824
COL_394142,56516.53138241939
COL_394224,174140.97035083614
COL_394448,78032.80720064338
COL_394726,124843.4852542431
COL_394737,47046.59385828256
COL_394738,27368.71170517592
COL_394764,193212.25806914823
COL_394777,34454.89114822628
COL_394783,98500.0399212666
COL_394811,97003.29191834725
COL_394849,59385.477916118114
COL_394857,78374.85230862221
COL_394922,39437.264799820034
COL_394988,46448.12744473029
COL_395063,71607.11402034308
COL_395135,58127.60829141733
COL_395184,74546.98018422998
COL_395191,38798.2117203809
COL_395196,75713.42123806162
COL_395197,82230.34572702102
COL_395209,52079.07138247241
COL_395214,63637.036011912984
COL_395226,54854.378078206115
COL_395281,200198.0055977805
COL_395296,32338.26824738382
COL_395344,48555.82052871347
COL_395573,70089.4964251555
COL_395574,66650.41064490328
COL_395608,46050.99451752244
COL_395713,39603.33736978448
COL_395714,45634.5142892103
COL_395715,42358.21855423341
COL_395717,49255.1502264397
COL_395718,53380.55400107703
COL_395771,32167.531045062766
COL_395816,203456.1181713731
COL_395841,53417.46488263589
COL_395898,56911.15065914511
COL_395904,59337.04268621541
COL_395929,63672.58714560469
COL_396047,157660.55982944128
COL_396072,57153.50729491543
COL_396104,248888.46711991707
COL_396114,44528.08522334258
COL_396161,26729.933788506263
COL_396162,30990.75724850044
COL_396197,43932.20205395554
COL_396213,42043.52580632279
COL_396366,40670.89842957595
COL_396368,39985.116247647675
COL_396373,35186.65484641275
COL_396385,48127.221600672565
COL_396389,81067.5829602584
COL_396399,47185.10198851475
COL_396434,67315.2942582347
COL_396522,69390.27583237352
COL_396536,51678.20128865821
COL_396544,55020.41163638067
COL_396605,47272.448777130994
COL_396766,45003.15397008499
COL_396828,38176.34210767849
COL_396833,48104.0545153593
COL_396838,37837.88086293799
COL_396937,53836.2954481951
COL_396959,54967.0915921421
COL_396960,65255.21851832108
COL_396961,53778.811547941485
COL_396975,51478.277344842725
COL_397004,52942.61888488204
COL_397068,69265.16602915204
COL_397220,46915.42336183631
COL_397251,51242.08672329922
COL_397387,27217.56957284003
COL_397408,305419.5394413153
COL_397515,392325.1316058593
COL_397613,47529.12754554994
COL_397736,41565.834991952426
COL_397747,57526.821413609854
COL_397860,52505.9345953433
COL_397875,27672.779329840934
COL_397928,51264.92733418438
COL_398072,47733.459592151965
COL_398073,48956.56732237997
COL_398193,50084.44164370343
COL_398230,65034.06511746313
COL_398232,124581.41544446666
COL_398238,69047.86440165971
COL_398375,38455.12058928844
COL_398381,45608.881479046795
COL_398395,45030.71020264535
COL_398412,56678.933854369156
COL_398466,46140.393773703734
COL_398494,40943.381955039404
COL_398545,48124.16996059582
COL_398781,65283.20229346219
COL_398819,71552.07258415205
COL_398836,57692.62255109177
COL_398868,252803.3657142131
COL_398879,68859.83365185847
COL_398902,49905.98859968559
COL_398904,78795.04018997154
COL_399019,38429.898496377806
COL_399049,62785.43841156279
COL_399059,39935.493124237495
COL_399127,70097.87660433979
COL_399459,75457.0260789539
COL_399529,52053.73080097242
COL_399530,37725.173894617285
COL_399886,487512.26431202877
COL_399931,59630.86815272258
COL_400024,91547.20202578315
COL_400104,71180.46857267205
COL_400156,41672.364136269905
COL_400161,79487.75519832656
COL_400207,47488.81401726455
COL_400215,47427.49337082623
COL_400271,51434.6247868924
COL_400272,50440.054616144225
COL_400380,46876.37861840497
COL_400422,22861.92594715638
COL_400487,74029.96433900204
COL_400545,66936.59984692594
COL_400546,66992.41553203562
COL_400549,75618.8395372223
COL_400554,51847.339807910146
COL_400610,54752.93276235362
COL_400630,42125.888017408506
COL_400640,81902.14395882914
COL_400645,58066.220003431874
COL_400652,39268.32384285197
COL_400802,45333.73289550123
COL_400811,68483.97349944476
COL_400840,59674.32981037547
COL_400904,77826.2642772384
COL_400940,223038.39593941584
COL_401007,49671.49959616147
COL_401013,48158.474811148546
COL_401269,88979.99784158549
COL_401392,469496.8005385484
COL_401419,74182.49311263414
COL_401547,36230.89131656414
COL_401587,54271.46919644683
COL_401661,61713.7576032279
COL_401705,50549.68729177795
COL_401767,37728.47179905028
COL_401797,42443.23890543716
COL_401868,65075.598354228474
COL_402016,41947.88194412837
COL_402348,26529.988338265244
COL_402421,52964.17439911297
COL_402474,48584.771618583414
COL_402475,140941.55613102406
COL_402507,33091.89427752765
COL_402530,55207.780083438716
COL_402555,52738.156397169885
COL_402739,183491.242755112
COL_402789,39703.388800976216
COL_402795,48821.555761435666
COL_402894,38598.923187350156
COL_402928,68992.58912319693
COL_402934,80872.52187173943
COL_402936,73116.35563536693
COL_402957,53665.150612447906
COL_403052,43975.25836535303
COL_403101,95757.08159451866
COL_403137,60011.842375540946
COL_403139,50899.379733771864
COL_403160,41845.87030129918
COL_403161,44150.93972031791
COL_403162,53710.01138120104
COL_403165,43626.37311294011
COL_403242,36952.476594607084
COL_403418,37763.054867838204
COL_403560,49451.25421758485
COL_403564,43446.02828908793
COL_403610,52530.25423298741
COL_403634,57596.36924910618
COL_403737,69515.44354757873
COL_403848,59367.85883040028
COL_403854,55622.25895890581
COL_403937,52580.404929848
COL_404130,241378.76277161535
COL_404143,56037.88122792037
COL_404183,39267.30010703487
COL_404215,77046.13086739651
COL_404333,62474.2075737603
COL_404345,59347.74026957093
COL_404438,97442.99853083029
COL_404439,69168.01387749043
COL_404491,223497.65764498507
COL_404576,34449.39440505104
COL_404620,32461.77096562402
COL_404651,37002.631548328245
COL_404736,30217.168903351354
COL_404745,44158.01022179272
COL_404784,43222.41951011471
COL_404872,44883.55283677065
COL_405059,53268.062596446136
COL_405127,29852.75653391179
COL_405143,84377.49919874278
COL_405156,50558.177743361404
COL_405235,48925.90893770222
COL_405303,45587.93444514425
COL_405345,43451.621671803805
COL_405398,47073.28320682744
COL_405399,61075.93078174716
COL_405507,37039.245852538115
COL_405529,50811.19048582259
COL_405658,44801.127686363645
COL_405666,51988.84727182237
COL_405711,34998.08546508569
COL_405811,39048.82970540717
COL_405951,50195.87024509323
COL_406025,72995.77263764919
